run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,nagleEnabled,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,limitedTransmitEnabled,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,increasedIWEnabled,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,sackSupport,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,windowScalingSupport,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,windowScalingFactor,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,timestampSupport,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,mss,,,536,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,msl,,,120s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].tcp,msl,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,tcpAlgorithmClass,,,"""TcpReno""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].tcp,tcpAlgorithmClass,enum,"TcpVegas,TcpWestwood,TcpNewReno,TcpReno,TcpTahoe,TcpNoCongestionControl",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,useDataNotification,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,dupthresh,,,3,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,initialSsthresh,,,4294967295,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,stopOperationExtraTime,,,0s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].tcp,stopOperationExtraTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,stopOperationTimeout,,,2s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].tcp,stopOperationTimeout,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,ecnWillingness,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tcp,dctcpGamma,,,0.0625,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tn,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tn,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tn,forwardServiceRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].tn,forwardProtocolRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],typename,,,"""tum.tumtrain.TumTrainApp""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],trainId,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],trackId,,,2,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],interfaceTableModule,,,"""MuenchenNetwork.train[1].interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],clockModule,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],localPort,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],destAddresses,,,"""server""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],localAddress,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],packetName,,,"""TumTrainData""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],destPort,,,1000,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],messageLength,,,120B,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],messageLength,unit,B,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],startTime,,,6.30725s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],startTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],stopTime,,,-1s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],stopTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],sendInterval,,,"truncnormal(12s, 3s)",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],sendInterval,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],timeToLive,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],dontFragment,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],dscp,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],tos,,,-1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],multicastInterface,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],receiveBroadcast,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],joinLocalMulticastGroups,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],stopOperationExtraTime,,,-1s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],stopOperationExtraTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].app[0],stopOperationTimeout,,,2s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1].app[0],stopOperationTimeout,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].at,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].at,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].at,forwardServiceRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1].at,forwardProtocolRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],typename,,,"""tum.tumtrain.TumTrain""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasStatus,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],osgModel,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],osgModelColor,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],canvasImage,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],canvasImageColor,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],recordPcap,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numPcapRecorders,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numLoInterfaces,,,1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numWlanInterfaces,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numEthInterfaces,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numPppInterfaces,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numTunInterfaces,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numVirtInterfaces,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],fcsMode,,,"""declared""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[1],fcsMode,enum,"declared,computed",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasIpv4,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasIpv6,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasGn,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],forwarding,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],multicastForwarding,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasUdp,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasTcp,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],hasSctp,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.train[1],numApps,,,1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethg$i[0].channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethg$i[1].channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.interfaceTable,typename,,,"""inet.networklayer.common.InterfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.interfaceTable,displayAddresses,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.cb,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.cb,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.cb,forwardServiceRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.cb,forwardProtocolRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.bl,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.bl,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.bl,forwardServiceRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.bl,forwardProtocolRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,typename,,,"""inet.linklayer.ethernet.basic.EthernetEncapsulation""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,registerProtocol,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,fcsMode,,,"""declared""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.ethernet,fcsMode,enum,"declared,computed",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,stopOperationExtraTime,,,-1s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.ethernet,stopOperationExtraTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.ethernet,stopOperationTimeout,,,2s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.ethernet,stopOperationTimeout,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.li,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.li,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.li,forwardServiceRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.li,forwardProtocolRegistration,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0].lo.upperLayerOut.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0].lo,typename,,,"""inet.linklayer.loopback.Loopback""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0].lo,interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0].lo,mtu,,,4470B,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.lo[0].lo,mtu,unit,B,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0],typename,,,"""inet.linklayer.loopback.LoopbackInterface""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0],displayStringTextFormat,,,"""%a (%i)\n%m""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0],recordPcap,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0],numPcapRecorders,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.lo[0],interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac.phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].phys$i.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac.upperLayerOut.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,typename,,,"""inet.linklayer.ethernet.common.EthernetQueue""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,packetCapacity,,,1000,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,dataCapacity,,,-1b,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0].queue,dataCapacity,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,comparatorClass,,,"""inet::EthernetFrameTypeComparator""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].queue,bufferModule,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,typename,,,"""inet.linklayer.ethernet.basic.EthernetMac""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,displayStringTextFormat,,,"""rate: %b\nsent: %s, rcvd: %r\nqueue: %q, drop: %d""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,sendRawBytes,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,promiscuous,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,duplexMode,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,mtu,,,1500B,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0].mac,mtu,unit,B,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,fcsMode,,,"""declared""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0].mac,fcsMode,enum,"declared,computed",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,stopOperationExtraTime,,,-1s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0].mac,stopOperationExtraTime,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0].mac,stopOperationTimeout,,,2s,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0].mac,stopOperationTimeout,unit,s,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],typename,,,"""inet.linklayer.ethernet.EthernetInterface""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],displayStringTextFormat,,,"""%a (%i)\n%m""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],recordPcap,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],numPcapRecorders,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],protocol,,,"""ethernetmac""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],address,,,"""0A-AA-00-00-00-06""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0],address,mutable,,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],duplexMode,,,true,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],csmacdSupport,,,false,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],bitrate,,,0bps,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0],bitrate,unit,bps,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[0],fcsMode,,,"""declared""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[0],fcsMode,enum,"declared,computed",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].mac.phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].phys$i.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].upperLayerIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].mac.upperLayerOut.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,typename,,,"""inet.linklayer.ethernet.common.EthernetQueue""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,packetCapacity,,,1000,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,dataCapacity,,,-1b,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.server.eth[1].queue,dataCapacity,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,comparatorClass,,,"""inet::EthernetFrameTypeComparator""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].queue,bufferModule,,,"""""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].mac,typename,,,"""inet.linklayer.ethernet.basic.EthernetMac""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].mac,interfaceTableModule,,,"""MuenchenNetwork.server.interfaceTable""",,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,param,MuenchenNetwork.server.eth[1].mac,displayStringTextFormat,,,"""rate: %b\nsent: %s, rcvd: %r\nqueue: %q, drop: %d""",,,,,,,,,,
