stop_name,stop_id,stop_lat,stop_lon
Bad Hersfeld,476,50.869633,9.716182
Bad Holzhausen,12612,52.289097,8.545854
Bad Holzhausen,79,52.289097,8.545854
Bad Homburg,10726,50.220097,8.621394
Bad Homburg,12755,50.21987,8.621396
Bad Homburg,1694,50.22005,8.621422
Bad Homburg,5036,50.21995,8.621367
Bad Honnef(Rhein),10419,50.63933,7.219535
Bad Honnef(Rhein),4622,50.63933,7.219401
Bad Höhenstadt,1931,48.494606,13.323195
Bad Hönningen,13707,50.513676,7.310871
Bad Hönningen,4892,50.513676,7.310871
Bad Karlshafen,8296,51.64627,9.44571
Bad Kissingen,524,50.191547,10.079885
Bad Kissingen,9357,50.191547,10.079885
Bad Kissingen,9825,50.191547,10.079885
Bad Kleinen,13210,53.76684,11.466285
Bad Kleinen,14885,53.766945,11.466213
Bad Kleinen,4594,53.766644,11.466456
Bad Kleinen,9072,53.766556,11.46651
Bad Kreuznach,10502,49.84254,7.866987
Bad Kreuznach,12885,49.84262,7.866798
Bad Kreuznach,13160,49.842712,7.866484
Bad Kreuznach,14568,49.842598,7.866852
Bad Kreuznach,3986,49.84272,7.86643
Bad Kreuznach,4199,49.8424,7.866435
Bad Krozingen,1819,47.91977,7.697682
Bad Krozingen,2539,47.919712,7.697745
Bad Krozingen,4548,47.91972,7.697632
Bad Krozingen Bahnhof,14618,47.92039,7.698589
Bad Krozingen Ost,2089,47.91714,7.70979
Bad Krozingen Ost,5959,47.916965,7.709989
Bad König,14242,49.73889,9.001668
Bad König,6446,49.73889,9.001668
Bad König Zell,8899,49.719795,8.994123
Bad Kösen,11496,51.13074,11.718274
Bad Kösen,140,51.13074,11.718274
Bad Köstritz,10874,50.93159,12.028452
Bad Köstritz,5258,50.93159,12.028452
Bad Kötzting,1058,49.17292,12.851892
Bad Kötzting,5877,49.17292,12.851892
Bad Laasphe,1048,50.929344,8.420861
Bad Laasphe,232,50.92927,8.420897
Bad Laasphe-Niederlaasphe,11478,50.924156,8.442259
Bad Langensalza,3518,51.1017,10.640671
Bad Langensalza,678,51.1017,10.640671
Bad Langensalza,7434,51.1017,10.640671
Bad Lausick,1125,51.143803,12.648695
Bad Lausick,6815,51.143803,12.648695
Bad Lauterberg im Harz Barbis,1868,51.619377,10.414087
Bad Lauterberg im Harz Barbis,9434,51.618423,10.415483
Bad Liebenwerda,1867,51.51822,13.403101
Bad Liebenzell,1677,48.77278,8.734068
Bad Liebenzell,3292,48.772663,8.734311
Bad Liebenzell,8497,48.77258,8.734039
Bad Lobenstein,11800,50.452415,11.641806
Bad Lobenstein,12193,50.452415,11.641806
Bad Lobenstein,4439,50.452415,11.641806
Bad Malente-Gremsmühlen,10875,54.166954,10.551787
Bad Malente-Gremsmühlen,9585,54.16687,10.551712
Bad Mergentheim,10070,49.493683,9.772017
Bad Mergentheim,11970,49.493717,9.772017
Bad Mergentheim,6608,49.49365,9.771662
Bad Mergentheim,7638,49.493793,9.772026
Bad Münster a Stein,10434,49.81326,7.846703
Bad Münster a Stein,14272,49.81334,7.846595
Bad Münster a Stein,694,49.813427,7.846989
Bad Münster a Stein,8325,49.81315,7.846865
Bad Münster a Stein,9794,49.81323,7.846748
Bad Nauheim,1700,50.367687,8.749237
Bad Nauheim,3580,50.367687,8.749237
Bad Nauheim,7230,50.367687,8.749237
Bad Neuenahr,13052,50.547764,7.144304
Bad Neuenahr,4541,50.547764,7.144304
Bad Neustadt(Saale),1371,50.32813,10.226134
Bad Neustadt(Saale),7251,50.32813,10.226134
Bad Neustadt(Saale),9812,50.32813,10.226134
Bad Niedernau,9430,48.460766,8.896533
Bad Oeynhausen,2392,52.205322,8.795944
Bad Oeynhausen,412,52.205257,8.795962
Bad Oeynhausen Süd,746,52.19713,8.801723
Bad Oldesloe,10108,53.80509,10.382629
Bad Oldesloe,10596,53.80539,10.382541
Bad Oldesloe,111,53.80552,10.382153
Bad Oldesloe,11170,53.805187,10.382414
Bad Oldesloe,11491,53.805897,10.382629
Bad Oldesloe,14266,53.80516,10.382468
Bad Peterstal,10778,48.428894,8.201948
Bad Rappenau,2971,49.23772,9.10076
Bad Rappenau,9619,49.237705,9.101165
Bad Rappenau,9890,49.237637,9.101147
Bad Rappenau Kurpark,13440,49.24037,9.113526
Bad Reichenhall,6245,47.731167,12.881825
Bad Reichenhall,6330,47.731167,12.881825
Bad Reichenhall-Kirchberg,9708,47.718536,12.874001
Bad Rodach,1507,50.336987,10.778387
Bad Rotenfels Bf,11752,48.815823,8.3031
Bad Rotenfels Schloss,9696,48.81995,8.297131
Bad Rotenfels Weinbrennerstraße,9090,48.811516,8.312054
Bad Saarow,5915,52.293697,14.064834
Bad Saarow Klinikum,3233,52.284634,14.065964
Bad Saarow-Pieskow,8429,52.27101,14.070825
Bad Sachsa,296,51.58188,10.573028
Bad Sachsa,6861,51.581944,10.573211
Bad Salzdetfurth,9515,52.062634,10.005595
Bad Salzdetfurth Solebad,10258,52.06994,10.018916
Bad Salzhausen,13544,50.418877,8.980381
Bad Salzschlirf,3211,50.627075,9.492647
Bad Salzschlirf,9605,50.627075,9.492647
Bad Salzuflen,10044,52.081627,8.740428
Bad Salzuflen-Sylbach,11302,52.026882,8.765529
Bad Salzungen,7346,50.81491,10.22943
Bad Salzungen,8166,50.81491,10.22943
Bad Sassendorf,4241,51.58717,8.162439
Bad Sassendorf,631,51.587288,8.162578
Bad Sassendorf,8181,51.587303,8.162524
Bad Saulgau,12333,48.013535,9.501139
Bad Saulgau,1838,48.01359,9.501083
Bad Saulgau,7270,48.0135,9.501077
Bad Schandau,11143,50.919254,14.137928
Bad Schandau,5721,50.91935,14.137174
Bad Schandau,6778,50.91929,14.137538
Bad Schandau,8165,50.91956,14.137309
Bad Schandau Nationalparkbahnhof,13952,50.9193,14.137713
Bad Schlema,12920,50.618793,12.680493
Bad Schlema,9253,50.618744,12.680412
Bad Schussenried,12889,47.993824,9.668221
Bad Schussenried,4576,47.99376,9.668247
Bad Schussenried,8086,47.994034,9.668497
Bad Schwartau,13489,53.916245,10.702775
Bad Schwartau,3190,53.916344,10.702732
Bad Schönborn Süd,14870,49.19989,8.641874
Bad Schönborn Süd,452,49.199886,8.641928
Bad Schönborn-Kronau,10965,49.219124,8.646752
"Bad Schönborn-Kronau, Bf,Mingolsheim",10200,49.219276,8.646842
Bad Sebastiansweiler-Belsen,2046,48.39545,9.029784
Bad Segeberg,2109,53.933865,10.307997
Bad Segeberg,3682,53.933895,10.308042
Bad Sobernheim,1136,49.78284,7.649496
Bad Sobernheim,3648,49.78292,7.649523
Bad Sobernheim,840,49.782963,7.649532
Bad Soden(Taunus),11292,50.142853,8.504548
Bad Soden(Taunus),2965,50.14276,8.504451
Bad Soden-Salmünster,1566,50.28032,9.371359
Bad Soden-Salmünster,3302,50.28032,9.371359
Bad Soden-Salmünster,8043,50.28032,9.371359
Bad Sooden-Allendorf,4692,51.267975,9.968696
Bad Sooden-Allendorf,6836,51.267975,9.968696
Bad St Peter Süd,541,54.30501,8.648041
Bad St Peter-Ording,6690,54.31729,8.614736
Bad Staffelstein,10352,50.108257,10.994239
Bad Staffelstein,5334,50.108257,10.994239
Bad Steben,9187,50.365093,11.64677
Bad Sulza,6665,51.09477,11.634595
Bad Sulza,8557,51.09477,11.634595
Bad Säckingen,709,47.55588,7.948563
Bad Säckingen,8548,47.55595,7.94886
Bad Teinach-Neubulach,12455,48.67847,8.727148
Bad Teinach-Neubulach,9751,48.67847,8.727148
Bad Tölz,3809,47.760536,11.573831
Bad Tölz,5986,47.76051,11.573876
Bad Vigaun,2510,47.664158,13.124053
Bad Vigaun,6558,47.664158,13.124053
Bad Vilbel,10344,50.18855,8.739602
Bad Vilbel,12,50.18855,8.739602
Bad Vilbel,13925,50.18855,8.739602
Bad Vilbel,2710,50.18855,8.739602
Bad Vilbel,8667,50.18855,8.739602
Bad Vilbel Süd,12641,50.178513,8.733258
Bad Vilbel Süd,3470,50.178493,8.732838
Bad Vilbel-Gronau,7012,50.19264,8.781955
Bad Waldsee,10346,47.925262,9.752533
Bad Waldsee,12432,47.92522,9.75256
Bad Wildbad Bf,11671,48.75572,8.551089
Bad Wildbad Kurpark,1487,48.748756,8.550459
Bad Wildbad Nord,4895,48.763935,8.555095
Bad Wildbad Uhlandplatz,7149,48.750835,8.549366
Bad Wildungen,12118,51.119617,9.136091
Bad Wilsnack,3456,52.960114,11.949402
Bad Wilsnack,5160,52.96022,11.949528
Bad Wimpfen,2293,49.229744,9.167297
Bad Wimpfen,5628,49.22967,9.167496
Bad Wimpfen Im Tal,5018,49.229847,9.187046
Bad Wimpfen-Hohenstadt,13710,49.242844,9.139451
Bad Windsheim,4555,49.5066,10.412942
Bad Windsheim,9034,49.5066,10.412942
Bad Wörishofen,13344,48.00571,10.597875
Bad Zwischenahn,11559,53.182713,8.002593
Bad Zwischenahn,8571,53.18242,8.003398
Baddeckenstedt,2394,52.089184,10.228784
Baddeckenstedt,8496,52.089077,10.228901
Baden(Verden),11646,53.00781,9.081113
Baden(Verden),12677,53.007893,9.08128
Baden-Baden,10743,48.790085,8.190515
Baden-Baden,11429,48.79001,8.190695
Baden-Baden,14768,48.789986,8.190758
Baden-Baden,621,48.790325,8.190831
Baden-Baden,6377,48.790237,8.190192
Baden-Baden,7019,48.790062,8.190569
Baden-Baden Haueneberstein,14326,48.81174,8.208904
Baden-Baden Haueneberstein,8082,48.811977,8.209137
Baden-Baden Rebland,10789,48.73357,8.146516
Baden-Baden Rebland,2613,48.73415,8.146696
Bagenz,3978,51.65438,14.426997
Bahlingen Riedlen,6526,48.11802,7.747776
Bahlingen am Kaiserstuhl,3747,48.124493,7.741516
Bahnbrücken,6406,49.119446,8.764854
Bahnhof Goßdorf-Kohlmühle,10562,50.94117,14.164725
Bahnhof Goßdorf-Kohlmühle,3704,50.941166,14.16486
"Bahnhof, Marbach am Neckar",6100,48.94368,9.264652
"Bahnhof, Plochingen",11253,48.71308,9.41169
"Bahnhof, Schorndorf (Württ)",12690,48.806812,9.525413
Bahnsdorf,129,51.58118,14.111089
Bahnsdorf,7240,51.582443,14.113767
Baierbrunn,13888,48.01874,11.480027
Baierbrunn,167,48.0191,11.485194
Baierbrunn,561,48.019108,11.485302
Baiersbronn Bf,11242,48.504105,8.371868
Baiersbronn Schule,8026,48.51061,8.375858
Baiersdorf,2975,49.656147,11.036976
Baiersdorf,5833,49.656147,11.036976
Baitz,14778,52.163914,12.683916
Baitz,4778,52.164185,12.685215
Bakov n.Jizerou,10018,50.472183,14.922822
Bakov n.Jizerou,2444,50.472122,14.922634
Bakov nad Jizerou mesto,5275,50.478954,14.939109
Balbersdorf,14612,49.29044,12.683064
Baldham,13704,48.09916,11.787019
Baldham,14916,48.099255,11.78678
Baldham,8434,48.099243,11.786983
Balduinstein,12411,50.34739,7.967609
Balduinstein,12727,50.34739,7.967609
Balgheim,2379,48.06586,8.760029
Balgstädt,12578,51.208294,11.738454
Balingen Süd,7333,48.268948,8.846312
Balingen(Württ),1040,48.277885,8.850103
Balingen(Württ),4262,48.278255,8.850319
Balingen(Württ),4703,48.27795,8.850238
Balingen(Württ),9690,48.27847,8.850307
Ballstädt(Gotha),10609,51.04075,10.707666
Ballstädt(Gotha),2354,51.04075,10.707666
Baltersweiler,11049,49.493786,7.166538
Baltersweiler,5904,49.493786,7.166538
Balve,1430,51.33252,7.862927
Bamberg,1186,49.90076,10.899489
Bamberg,11961,49.90076,10.899489
Bamberg,12708,49.90076,10.899489
Bamberg,14187,49.90076,10.899489
Bamberg,2090,49.90076,10.899489
Bamberg,6250,49.90076,10.899489
Bamberg,9957,49.90076,10.899489
Bammental,10320,49.359463,8.783601
Bammental,9768,49.359432,8.783628
Bannemin-Mölschow,12324,54.071262,13.836052
Bansin Seebad,4468,53.96439,14.129385
Banteln,3196,52.066265,9.75033
Banteln,7129,52.066265,9.75033
Bantzenheim,12635,47.810986,7.503901
Barbelroth,9956,49.10412,8.070307
Bardowick,13488,53.29003,10.373305
Bardowick,4097,53.290627,10.371221
Bargstedt,7902,53.457573,9.446028
Bargteheide,14555,53.7282,10.269104
Bargteheide,6825,53.728706,10.269603
Bargteheide,7030,53.727627,10.268705
Bargteheide,7684,53.728733,10.269513
Barleben,2922,52.208946,11.620875
Barleben,4197,52.208946,11.620875
Barmstedt,13857,53.792976,9.772007
Barmstedt Brunnenstr,2167,53.792618,9.761888
Barnstorf(Han),11811,52.70759,8.510462
Barnstorf(Han),4279,52.706444,8.509043
Barrien,12978,52.94707,8.81855
Barrien,8294,52.947014,8.818654
Barth,1776,54.362343,12.72646
Barthmühle,12611,50.557957,12.163681
Barthmühle,8904,50.557957,12.163681
Baruth(Mark),10302,52.058765,13.511761
Baruth(Mark),198,52.058723,13.511465
Basdorf,10357,52.71556,13.433993
"Basdorf (BAR), Bahnhof",14764,52.71528,13.433821
"Basdorf (BAR), Bahnhof",7711,52.71528,13.433947
Basel Bad Bf,10092,47.567287,7.607805
Basel Bad Bf,10500,47.567287,7.607805
Basel Bad Bf,10816,47.567287,7.607805
Basel Bad Bf,13108,47.567287,7.607805
Basel Bad Bf,14705,47.567287,7.607805
Basel Bad Bf,2667,47.567287,7.607805
Basel Bad Bf,6454,47.567287,7.607805
Basel Bad Bf,7259,47.567287,7.607805
Basel Bad Bf,7573,47.567287,7.607805
Basel Bad Bf,7608,47.567287,7.607805
Basel SBB,12043,47.547405,7.589551
Basel SBB,12287,47.547405,7.589551
Basel SBB,1758,47.547405,7.589551
Basel SBB,3558,47.547405,7.589551
Basel SBB,4368,47.547405,7.589551
Basel SBB,4597,47.547405,7.589551
Basel SBB,6621,47.547405,7.589551
Basel SBB,7736,47.547405,7.589551
Basel SBB,8203,47.547405,7.589551
Basel SBB,844,47.547405,7.589551
Basse-Ham,10730,49.38074,6.235114
Bassum,10027,52.847355,8.739826
Bassum,1481,52.847584,8.739991
Batzenhäusle,7406,48.089066,7.94108
Batzhausen,3261,49.191364,11.593033
Batzhausen,6219,49.191364,11.593033
Bauerbach,6601,49.073963,8.748153
Baumholder,4032,49.612217,7.330917
Baunach,6273,49.98909,10.854115
Baunatal-Guntershausen,11053,51.229916,9.466997
Baunatal-Guntershausen,11119,51.229916,9.466997
Baunatal-Guntershausen,11821,51.229916,9.466997
Baunatal-Guntershausen Gl.1 Ri. Kassel,5430,51.230103,9.467312
Baunatal-Guntershausen Gl.2 Ri. Melsungen,1027,51.230057,9.467183
Baunatal-Rengershausen,559,51.25492,9.468667
Baunatal-Rengershausen,802,51.25492,9.468667
Baunatal-Rengershausen Gl.1 Ri. Kassel,10977,51.254913,9.468681
Baunatal-Rengershausen Gl.2 Ri. Melsungen,7861,51.254913,9.468681
Baunhoej,37,55.63612,8.283025
Bautzen,10467,51.173096,14.428735
Bautzen,8188,51.173096,14.428735
Bavendorf,13640,53.187473,10.629537
Bayerbach,12520,48.414413,13.134451
Bayerisch Eisenstein,2657,49.12147,13.208802
Bayerisch Gmain,1933,47.720375,12.89507
Bayreuth Hbf,12186,49.949615,11.579985
Bayreuth Hbf,14671,49.949615,11.579985
Bayreuth Hbf,2694,49.949615,11.579985
Bayreuth Hbf,4183,49.949615,11.579985
Bayreuth Hbf,5790,49.949615,11.579985
Bayreuth Hbf,5860,49.949615,11.579985
Bayreuth Hbf,8061,49.949615,11.579985
Bayreuth-St Georgen,7967,49.95734,11.596683
Bayrischzell,14099,47.675545,12.011157
Bayrischzell,14799,47.675545,12.011157
Bayrischzell,616,47.675545,12.011157
Bebra,11882,50.969566,9.797788
Bebra,12135,50.969566,9.797788
Bebra,14407,50.969566,9.797788
Bebra,4378,50.969566,9.797788
Bebra,7409,50.969566,9.797788
Bechstedt-Trippstein,3112,50.659733,11.168153
Beckingen(Saar),14064,49.386883,6.688021
Beckingen(Saar),2794,49.386883,6.688021
Beckum-Neubeckum,11727,51.801792,8.020734
Beckum-Neubeckum,8397,51.801754,8.02077
Bedburg(Erft),8389,50.98659,6.573054
Bedburg(Erft),9791,50.986298,6.573386
Bedburg-Hau,3443,51.75861,6.17386
Bedburg-Hau,6916,51.758633,6.17378
Beelen,10085,51.92929,8.116629
Beelen,1386,51.92932,8.116159
Beelen,9687,51.92922,8.116584
Beelitz Stadt,1559,52.241558,12.967232
Beelitz Stadt,2805,52.239388,12.966848
Beelitz-Heilstätten,13866,52.26224,12.925891
Beelitz-Heilstätten,7958,52.26231,12.925821
Beerfelden Hetzbach,10558,49.59492,8.992657
Beeskow,13146,52.177685,14.250974
Beeskow,14037,52.17746,14.249324
"Beeskow, Bahnhof",12002,52.177692,14.251448
"Beeskow, Oegeln Bhf",13126,52.17273,14.27087
Beetz-Sommerfeld,11486,52.804363,13.021806
Behringersdorf,11035,49.481575,11.198498
Behringersdorf,12079,49.481575,11.198498
Behringersdorf,8459,49.481575,11.198498
Beienheim,1972,50.358803,8.82084
Beienheim,4127,50.358883,8.820713
Beienheim,896,50.35885,8.820769
Beilrode,5441,51.571007,13.064935
Beilrode,8793,51.571007,13.064935
Beimerstetten,13918,48.481804,9.97687
Beimerstetten,5330,48.481804,9.976938
Bela p.Bezdezem,1664,50.48834,14.835901
Bela p.Bezdezem mesto,7616,50.493294,14.787267
Bela p.Bezdezem z.,1579,50.50019,14.868879
Bela u Stare Paky,11284,50.53247,15.442552
Bela u Stare Paky z.,7759,50.53372,15.445615
Beldorf,6795,54.125267,9.356217
Belfort-Montbéliard TGV,8529,47.58594,6.897634
Belgershain,4434,51.233948,12.542785
Belgershain,9122,51.233948,12.542785
Bellenberg,3815,48.254646,10.09039
Bellheim Am Mühlbuckel,13156,49.19264,8.297626
Bellheim Am Mühlbuckel,14211,49.19264,8.297626
Bellheim Bf,13516,49.188583,8.294477
Bellheim Bf,6635,49.18858,8.294603
Bempflingen,1425,48.572067,9.273422
Bempflingen,2032,48.572353,9.273491
Benediktbeuern,4077,47.70966,11.403268
Benesov n.Ploucnici,11591,50.73822,14.30427
Bengel,141,50.011086,7.059941
Bengel,5698,50.01034,7.057821
Bening,7071,49.13819,6.828917
Benneckenstein Bek_Klb 001 P1,4707,51.67399,10.718334
Benneckenstein Bek_Klb 002 P2,684,51.674377,10.721313
Benneckenstein Bek_Klb 003 P3,1112,51.673363,10.723139
Benneckenstein Bek_Klb 004 P4,13842,51.67139,10.723224
Benneckenstein Bek_Klb 005 P5,9425,51.670338,10.724586
Benneckenstein Bek_Klb 006 P6,11312,51.669907,10.728212
Benneckenstein Bek_Klb 007 P7,1984,51.66904,10.731591
Benneckenstein Bek_Klb 008 P8,13781,51.66805,10.734705
Benneckenstein Bek_Klb 009 P9,873,51.664207,10.737954
Benneckenstein Bek_Klb 010 P10,7816,51.662804,10.741789
Benneckenstein Bek_Klb 011 P11,5925,51.66199,10.74686
Benneckenstein Bek_Klb 012 P12,13328,51.662727,10.752395
Benneckenstein Bek_Klb 013 P13,9941,51.662537,10.754238
Benneckenstein Bek_Klb 014 P14,12255,51.661312,10.757298
Benneckenstein Bek_Klb 015 P15,2255,51.66132,10.761837
Benneckenstein Bek_Klb 016 P16,13807,51.660126,10.765158
Benneckenstein Benneckenstein Gleis 1,4212,51.673645,10.714938
Benneckenstein Benneckenstein Gleis 2,6488,51.673737,10.714884
Benneckenstein Klb_Sh 001 P1,7413,51.656265,10.760672
Benneckenstein Klb_Sh 002 P2,11338,51.651527,10.759448
Benneckenstein Klb_Sh 003 P3,3500,51.64468,10.770236
Benneckenstein Klb_Sh 004 P4,8502,51.6435,10.774466
Benneckenstein Klb_Sh 005 P5,9510,51.641815,10.774025
Benneckenstein Klb_Sh 006 P6,3473,51.643227,10.780654
Benneckenstein Klb_Sh 007 P7,6453,51.641556,10.78485
Benneckenstein Kälberbruch Gleis 1,6865,51.658302,10.763974
Bennewitz,1960,51.355927,12.70843
Bennewitz,3358,51.355927,12.70843
Benningen(Neckar),5703,48.943817,9.244326
Benningen(Neckar),7691,48.943615,9.244504
Bennungen,13728,51.464005,11.122989
Bennungen,3523,51.464005,11.122989
Benshausen,1434,50.65701,10.602208
Bensheim,10134,49.680733,8.616775
Bensheim,6909,49.680717,8.616613
Bensheim,7603,49.680756,8.617009
Bensheim,9711,49.680744,8.616838
Bensheim-Auerbach,11816,49.701374,8.613263
Bensheim-Auerbach,13356,49.701385,8.613316
Bensheim-Auerbach,3534,49.701363,8.61311
Bentwisch,11972,54.117268,12.210638
Bentwisch,13943,54.117523,12.210674
Beratzhausen,2352,49.092846,11.807853
Beratzhausen,6072,49.092846,11.807853
Berchtesgaden Hbf,12297,47.626686,12.999058
Berchtesgaden Hbf,2899,47.626686,12.999058
Berchtesgaden Hbf,7277,47.626686,12.999058
Berga(Elster),10635,50.74719,12.158865
Berga(Elster),9255,50.74719,12.158865
Berga-Kelbra,3266,51.45206,11.014813
Berga-Kelbra,8226,51.45206,11.014813
Bergen auf Rügen,3309,54.4205,13.417821
Bergen auf Rügen,7090,54.4205,13.417821
Bergen auf Rügen,9599,54.4205,13.417821
Bergen(Oberbay),15016,47.82527,12.592846
Bergen(Oberbay),1727,47.82527,12.592846
Bergenweiler,3069,48.57594,10.273253
Berghausen Am Stadion,10222,49.002457,8.53601
Berghausen Hummelberg,3984,49.00981,8.526807
Berghausen Pfinzbrücke,886,49.006454,8.520954
Berghausen(Baden),3432,49.00575,8.530169
Berghausen(Pfalz),1928,49.296127,8.406884
Berghausen(Pfalz),8567,49.29476,8.405536
Berghausen(b Wittgenstein),3855,51.032936,8.349894
Bergheim(Erft),7024,50.95183,6.64562
Bergheim(Erft),9102,50.951817,6.646132
Bergisch Gladbach,8311,50.991463,7.124553
Bergsdorf,5104,52.93652,13.260729
Bergtheim,2224,49.8993,10.076473
Bergtheim,4763,49.8993,10.076473
Bergwitz,10883,51.803696,12.576213
Bergwitz,12327,51.803696,12.576213
Beringen Bad Bf,12159,47.694897,8.574616
Beringen Bad Bf,6247,47.694897,8.574616
Beringerfeld,11400,47.69531,8.592771
Beringerfeld,8321,47.69531,8.592771
Beringhausen,1441,51.407967,8.750786
Beringstedt,6089,54.113667,9.537501
Berkenbrück,10298,52.357147,14.166477
Berkenbrück,12270,52.357075,14.166475
Berlin Alexanderplatz,3155,52.52145,13.411009
Berlin Alexanderplatz,4386,52.52151,13.411127
Berlin Friedrichstraße,2666,52.520275,13.386683
Berlin Friedrichstraße,4001,52.520126,13.386598
Berlin Friedrichstraße,5224,52.520363,13.38673
Berlin Gesundbrunnen,1194,52.54869,13.390501
Berlin Gesundbrunnen,2999,52.548885,13.39039
Berlin Gesundbrunnen,3407,52.548794,13.3904
Berlin Gesundbrunnen,7116,52.548573,13.390519
Berlin Gesundbrunnen,8641,52.548386,13.390704
Berlin Gesundbrunnen,9395,52.548485,13.390691
Berlin Hbf,11111,52.52488,13.369627
Berlin Hbf,3715,52.52507,13.369501
Berlin Hbf,5586,52.524967,13.369527
Berlin Hbf,7868,52.524788,13.369667
Berlin Hbf (tief),12600,52.52506,13.369167
Berlin Hbf (tief),1667,52.525223,13.369887
Berlin Hbf (tief),2630,52.52519,13.369752
Berlin Hbf (tief),3081,52.525143,13.369612
Berlin Hbf (tief),3569,52.525097,13.369321
Berlin Hbf (tief),6568,52.52496,13.368911
Berlin Hbf (tief),9046,52.52511,13.369472
Berlin Hbf (tief),9400,52.524998,13.369061
Berlin Jungfernheide,3467,52.53029,13.299397
Berlin Jungfernheide,7788,52.530193,13.299447
Berlin Ostbahnhof,11786,52.510254,13.435024
Berlin Ostbahnhof,13020,52.510178,13.434942
Berlin Ostbahnhof,13642,52.510242,13.434586
Berlin Ostbahnhof,6353,52.510475,13.43524
Berlin Ostbahnhof,9783,52.510414,13.435172
Berlin Ostkreuz,13580,52.503128,13.469622
Berlin Ostkreuz,2545,52.50304,13.468615
Berlin Ostkreuz,4975,52.503067,13.469961
Berlin Ostkreuz,8744,52.503536,13.469226
Berlin Ostkreuz,8999,52.503567,13.469241
Berlin Ostkreuz,9394,52.502907,13.468553
Berlin Potsdamer Platz,2608,52.509212,13.376148
Berlin Potsdamer Platz,3462,52.509224,13.375853
Berlin Potsdamer Platz,9042,52.50922,13.375728
Berlin Potsdamer Platz,9908,52.50922,13.376023
Berlin Südkreuz,11014,52.47565,13.365612
Berlin Südkreuz,2125,52.475407,13.365754
Berlin Südkreuz,4194,52.475887,13.365455
Berlin Südkreuz,8161,52.475433,13.365603
Berlin Südkreuz,8205,52.475925,13.365291
Berlin Südkreuz,9279,52.475685,13.365454
Berlin Südkreuz (Ringbahn),2782,52.475662,13.365184
Berlin Südkreuz (Ringbahn),5204,52.47588,13.365602
Berlin Südkreuz (Vorortbahn),14340,52.476147,13.365282
